0|T|Augmentation des concentrations plasmatiques de carbamazépine avec signes de surdosage.|Surveillance clinique et, si besoin, contrôle des concentrations plasmatiques de carbamazépine et réduction éventuelle de sa posologie.|Increased plasma concentrations of carbamazepine overdose with signs of clinical surveillance.|Clinical surveillance and, if necessary, control of plasma concentrations of carbamazepine and possible reduction of its dosage.|http://tinyurl.com/24kn96t
1333|D|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
1334|PD|Augmentation des concentrations plasmatiques de midazolam par diminution de son métabolisme hépatique, avec majoration de la sédation.|Précaution d'emploi avec :<br /> - le midazolam IV Surveillance clinique et réduction de la posologie de midazolam en cas de traitement par l'azolé antifongique. <br />Association déconseillée avec :<br /> - le midazolam per os.|Increased plasma concentrations of midazolam by decreasing its hepatic metabolism, with an increase of sedation.|Precautions for use with: <br /> - Midazolam IV Clinical monitoring and reducing the dosage of midazolam when azole antifungal therapy with. <br /> Association not recommended for: <br /> - Midazolam orally.|http://tinyurl.com/24kn96t
1335|C|Diminution des concentrations plasmatiques de l'inhibiteur de protéase, en raison de l'effet inducteur enzymatique du millepertuis, avec risque de baisse d'efficacité voire d'annulation de l'effet dont les conséquences peuvent être éventuellement graves (baisse de l'efficacité antirétrovirale).|En cas d'association fortuite, ne pas interrompre brutalement la prise de millepertuis mais contrôler les concentrations plasmatiques (ou l'efficacité) de l'inhibiteur de protéases avant puis après l'arrêt du millepertuis.|Decreased plasma concentrations of the protease inhibitor, due to the enzyme inducing effect of hypericum with risk of decline in efficiency or even reversal of the effect whose consequences can be potentially serious (low efficiency If antiretroviral ).|chance association, do not suddenly stop taking St. John\u0026#39;s wort but control plasma (or effectiveness) of the protease inhibitor before and after the Case Wort.|http://tinyurl.com/24kn96t
1336|C|Risque de troubles du rythme ventriculaire, notamment de torsades de pointes.||Risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
1337|C|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
1338|C|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
1339|P|Risque de baisse de l'efficacité de l'inhibiteur de protéase (ce d'autant que la posologie de la rifabutine est importante) d'une part, et risque d'augmentation des effets indésirables (uvéites) de la rifabutine, d'autre part.|Surveillance clinique et biologique régulière, notamment en début d'association.|Risk of decline in the effectiveness of protease inhibitor (particularly since the dosage of rifabutin is important) on the one hand, and increased risk of side effects (uveitis) of rifabutin, other by.|regular clinical and biological monitoring, especially at the beginning of association.|http://tinyurl.com/24kn96t
1340|C|Diminution des concentrations plasmatiques de l'inhibiteur de protéase, par augmentation de son métabolisme hépatique par la rifampicine. Pour l'association (saquinavir + ritonavir) : risque de toxicité hépatocellulaire sévère.|Dans l'attente de données complémentaires avec les inhibiteurs de protéases 'boostés'.|Decreased plasma concentrations of the protease inhibitor, by increasing its hepatic metabolism by rifampicin. For the combination (saquinavir ritonavir): risk of severe hepatocellular toxicity.|Pending additional data with protease inhibitors \u0026#39;boosted\u0026#39;.|http://tinyurl.com/24kn96t
1341|C|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
1342|C|Risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de la simvastatine).||Increased risk of adverse effects (concentration-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of simvastatin ).||http://tinyurl.com/24kn96t
1343|D|Augmentation des concentrations de toltérodine chez les métaboliseurs lents, avec risque de surdosage.||Increased concentrations of tolterodine in poor metabolizers, with risk of overdose.||http://tinyurl.com/24kn96t
1344|D|Augmentation des concentrations plasmatiques du triazolam par diminution de son métabolisme hépatique par l'inhibiteur de protéase, avec majoration de la sédation.||Increased plasma concentrations of triazolam by decreasing its hepatic metabolism by the protease inhibitor, with an increase of sedation.||http://tinyurl.com/24kn96t
1345|C|Augmentation très importante des concentrations plasmatiques de vardénafil, avec risque d'hypotension sévère.||Very significant increase in plasma concentrations of vardenafil, with a risk of severe hypotension.||http://tinyurl.com/24kn96t
1346|P|Augmentation des concentrations plasmatiques de l'inhibiteur de la PDE5, avec risque d'hypotension.|Débuter le traitement par l'inhibiteur de la PDE5 à la dose minimale en cas d'association avec l'un de ces médicaments.|Increased plasma concentrations of the inhibitor of PDE5, with hypotension.|Begin treatment with PDE5 inhibitor to the lowest level when combined with the one of these drugs.|http://tinyurl.com/24kn96t
1347|D|Diminution des concentrations plasmatiques et de l'efficacité de l'inhibiteur de tyrosine kinase, par augmentation de son métabolisme par l'inducteur.||Decreased plasma concentrations and effectiveness of the inhibitor of tyrosine kinase by increasing its metabolism by inducing.||http://tinyurl.com/24kn96t
1348|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1349|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1350|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1351|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1352|C|Diminution des concentrations plasmatiques et de l'efficacité de l'inhibiteur de tyrosine kinase, par augmentation de son métabolisme par le millepertuis.||Decreased plasma concentrations and efficacy of the inhibitor of tyrosine kinase by increasing its metabolism by hypericum.||http://tinyurl.com/24kn96t
1353|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1354|D|Diminution des concentrations plasmatiques et de l'efficacité de l'inhibiteur de tyrosine kinase, par augmentation de son métabolisme par l'inducteur.||Decreased plasma concentrations and effectiveness of the inhibitor of tyrosine kinase by increasing its metabolism by inducing.||http://tinyurl.com/24kn96t
1355|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1356|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1357|P|Risque de majoration des effets indésirables de l'inhibiteur de tyrosine kinase par diminution de son métabolisme.|Surveillance clinique.|Risk of increased side effects of the inhibitor of tyrosine kinase by decreasing its metabolism.|Clinical supervision.|http://tinyurl.com/24kn96t
1358|C|Augmentation des concentrations plasmatiques de l'ivabradine et par conséquent de ses effets indésirables (inhibition de son métabolisme hépatique par l'inhibiteur).||Increased plasma concentrations of ivabradine and hence its adverse effects (inhibition of hepatic metabolism by the inhibitor ).||http://tinyurl.com/24kn96t
1359|T|Majoration des effets indésirables propres à chaque substrat, avec conséquences souvent sévères.||Increase of specific side effects each substrate, with often severe consequences.||http://tinyurl.com/24kn96t
1360|T|Majoration du risque hémorragique.||Increased risk of hemorrhagic.||http://tinyurl.com/24kn96t
1361|P|Augmentation de l'effet de l'anticoagulant oral et du risque hémorragique.|Contrôle plus fréquent de l'INR. Adaptation éventuelle de la posologie de l'anticoagulant oral pendant la durée de l'association et à son arrêt.|Increase the effect of oral anticoagulation and bleeding risk control.|more frequent INR. Whether to adjust the dosage of oral anticoagulant for the duration of the association and its ruling.|http://tinyurl.com/24kn96t
1362|P|Augmentation des concentrations plasmatiques de l'antidépresseur imipraminique avec risque de convulsions et augmentation des effets indésirables.|Surveillance clinique accrue et, si nécessaire, adaptation posologique.|Increased plasma concentrations of tricyclics antidepressants with increased risk of seizures and side effects.|increased clinical surveillance and, if necessary, dose adjustment.|http://tinyurl.com/24kn96t
